GEOID,NAME,COUNTYNAME,PlanningRegion,ARCModelingArea,# Adults 2020,% Adults 2020,# Children 2020,% Children 2020,# Total population 2020,# Non-Hispanic White 2020,% Non-Hispanic Black 2020,# Non-Hispanic Black 2020,% Hispanic all races 2020,% Non-Hispanic other race 2020,# Non-Hispanic other race 2020,% Non-Hispanic White adults 2020,% Non-Hispanic Black adults 2020,# Non-Hispanic White adults 2020,# Non-Hispanic Black adults 2020,# Hispanic adults all races 2020,% Hispanic adults all races 2020,# Non-Hispanic Black children 2020,% Non-Hispanic White children 2020,# Non-Hispanic White children 2020,% Non-Hispanic Black children 2020,% Hispanic children all races 2020,# Hispanic children all races 2020,# Non-Hispanic other race adults 2020,% Non-Hispanic other race adults 2020,# Non-Hispanic other race children 2020,% Non-Hispanic Asian or Pacific Islander 2020,# Non-Hispanic Asian or Pacific Islander 2020,# Non-Hispanic Asian or Pacific Islander adults 2020,% Non-Hispanic Asian or Pacific Islander adults 2020,# Non-Hispanic Asian or Pacific Islander children 2020,% Non-Hispanic Asian or Pacific Islander children 2020,% Non-Hispanic White 2020,# Hispanic all races 2020,% Non-Hispanic other race children 2020
13067031317,Census Tract 313.17,Cobb,Atlanta Regional Commission,Yes,3443,76.7,1046,23.3,4489,912,53.1,2385,21.6,3.5,159,18.2,40.7,817,1828,649,14.5,557,2.1,95,12.4,7.2,321,96,2.1,63,1.4,63,53,1.2,10,0.2,20.3,970,1.4
13135050750,Census Tract 507.50,Gwinnett,Atlanta Regional Commission,Yes,3882,77.1,1150,22.9,5032,808,63.9,3216,9.6,4,199,14.5,48.1,729,2419,323,6.4,797,1.6,79,15.8,3.2,159,138,2.7,61,6.5,327,273,5.4,54,1.1,16.1,482,1.2
13055010501,Census Tract 105.01,Chattooga,Northwest Georgia,No,1859,88.7,236,11.3,2095,1105,40.3,844,5.3,1,21,44.3,39.5,929,828,71,3.4,16,8.4,176,0.8,2,41,20,1,1,0.6,13,11,0.5,2,0.1,52.7,112,0
13151070316,Census Tract 703.16,Henry,Atlanta Regional Commission,Yes,2032,75.9,644,24.1,2676,548,62.1,1663,7.5,4.5,121,17.6,45.6,470,1221,135,5,442,2.9,78,16.5,2.5,66,85,3.2,36,5.3,143,121,4.5,22,0.8,20.5,201,1.3
13121007709,Census Tract 77.09,Fulton,Atlanta Regional Commission,Yes,3181,75.5,1030,24.5,4211,81,90.1,3796,3.5,3.3,138,1.9,68.2,81,2870,104,2.5,926,0,0,22,1,44,86,2,52,1.1,48,40,0.9,8,0.2,1.9,148,1.2
13089021916,Census Tract 219.16,DeKalb,Atlanta Regional Commission,Yes,2565,70.9,1051,29.1,3616,432,73.2,2648,6.4,4.6,167,10.8,50.1,392,1813,162,4.5,835,1.1,40,23.1,1.9,70,101,2.8,66,3.8,137,97,2.7,40,1.1,11.9,232,1.8
13067030368,Census Tract 303.68,Cobb,Atlanta Regional Commission,Yes,2164,73.5,782,26.5,2946,2031,10.3,304,6.8,6.3,187,52.5,7.4,1547,218,123,4.2,86,16.4,484,2.9,2.6,78,105,3.6,82,7.6,223,171,5.8,52,1.8,68.9,201,2.8
13121011431,Census Tract 114.31,Fulton,Atlanta Regional Commission,Yes,1361,69.1,609,30.9,1970,206,7.5,148,77.7,3.2,64,8.7,5.8,171,114,1006,51.1,34,1.8,35,1.7,26.6,524,52,2.6,12,1.1,22,18,0.9,4,0.2,10.5,1530,0.6
13151070116,Census Tract 701.16,Henry,Atlanta Regional Commission,Yes,2477,77.5,721,22.5,3198,1094,42,1344,9.2,5.6,179,30.7,30.3,982,968,199,6.2,376,3.5,112,11.8,2.9,94,101,3.2,78,9,288,227,7.1,61,1.9,34.2,293,2.4
13151070411,Census Tract 704.11,Henry,Atlanta Regional Commission,Yes,3883,75.2,1280,24.8,5163,1924,47.9,2472,7.2,4,209,30.5,34.5,1574,1780,246,4.8,692,6.8,350,13.4,2.4,124,133,2.6,76,3.6,188,150,2.9,38,0.7,37.3,370,1.5
13121010528,Census Tract 105.28,Fulton,Atlanta Regional Commission,Yes,3161,71.9,1237,28.1,4398,273,71.7,3153,18.9,2.5,110,5.3,52.2,233,2295,537,12.2,858,0.9,40,19.5,6.7,294,65,1.5,45,0.7,31,31,0.7,0,0,6.2,831,1
13067031217,Census Tract 312.17,Cobb,Atlanta Regional Commission,Yes,3340,81.5,758,18.5,4098,1495,28.4,1164,7.4,4.7,194,32.1,23.1,1316,945,228,5.6,219,4.4,179,5.3,1.8,75,147,3.6,47,23,942,704,17.2,238,5.8,36.5,303,1.1
13015960502,Census Tract 9605.02,Bartow,Northwest Georgia,Yes,2285,76.1,718,23.9,3003,2111,13.5,405,10.4,4.9,146,55.5,10.1,1666,303,196,6.5,102,14.8,445,3.4,3.9,117,97,3.2,49,0.9,28,23,0.8,5,0.2,70.3,313,1.6
13067030241,Census Tract 302.41,Cobb,Atlanta Regional Commission,Yes,2409,79.9,606,20.1,3015,2273,9.7,293,6.7,5.4,163,61.9,7.9,1866,237,140,4.6,56,13.5,407,1.9,2.1,63,102,3.4,61,2.8,83,64,2.1,19,0.6,75.4,203,2
13241970101,Census Tract 9701.01,Rabun,Georgia Mountains,No,1781,80.9,421,19.1,2202,1879,1,21,9.8,3.6,79,71.8,0.9,1581,19,114,5.2,2,13.5,298,0.1,4.6,102,60,2.7,19,0.3,7,7,0.3,0,0,85.3,216,0.9
13121011429,Census Tract 114.29,Fulton,Atlanta Regional Commission,Yes,4113,74.2,1433,25.8,5546,3321,8.6,478,13,6.2,345,46.3,6.8,2566,377,464,8.4,101,13.6,755,1.8,4.6,256,230,4.1,115,12.3,682,476,8.6,206,3.7,59.9,720,2.1
13073030507,Census Tract 305.07,Columbia,Central Savannah River Area,No,4844,68.7,2211,31.3,7055,3247,32.6,2302,11.9,7.6,533,34.1,22,2405,1553,496,7,749,11.9,842,10.6,4.8,342,286,4.1,247,1.9,135,104,1.5,31,0.4,46,838,3.5
13121011430,Census Tract 114.30,Fulton,Atlanta Regional Commission,Yes,3091,71.3,1247,28.7,4338,646,26.9,1169,51.6,4.4,193,13,20.5,562,889,1427,32.9,280,1.9,84,6.5,18.7,812,132,3,61,2.1,91,81,1.9,10,0.2,14.9,2239,1.4
13227050601,Census Tract 506.01,Pickens,Northwest Georgia,No,3310,78.2,925,21.8,4235,3815,1.4,58,3.6,4.2,177,71,1.3,3006,54,101,2.4,4,19.1,809,0.1,1.2,52,123,2.9,54,0.8,32,26,0.6,6,0.1,90.1,153,1.3
13151070409,Census Tract 704.09,Henry,Atlanta Regional Commission,Yes,3744,70.2,1592,29.8,5336,3913,15,800,5.6,4.9,262,52.7,11.2,2814,595,160,3,205,20.6,1099,3.8,2.6,141,140,2.6,122,1.1,60,35,0.7,25,0.5,73.3,301,2.3
13015960702,Census Tract 9607.02,Bartow,Northwest Georgia,Yes,2687,80.6,645,19.4,3332,2543,9.3,309,6.9,5.1,170,63.7,6.9,2121,230,146,4.4,79,12.7,422,2.4,2.5,83,119,3.6,51,2.4,81,71,2.1,10,0.3,76.3,229,1.5
13067030278,Census Tract 302.78,Cobb,Atlanta Regional Commission,Yes,3040,84.5,558,15.5,3598,2210,19.3,693,10.1,5.4,196,54.1,16.1,1945,579,256,7.1,114,7.4,265,3.2,2.9,106,142,3.9,54,3.8,137,118,3.3,19,0.5,61.4,362,1.5
13135050439,Census Tract 504.39,Gwinnett,Atlanta Regional Commission,Yes,2402,74.4,826,25.6,3228,261,33,1066,48.3,3.6,117,6.8,25.3,218,817,1079,33.4,249,1.3,43,7.7,14.9,481,103,3.2,14,6.9,224,185,5.7,39,1.2,8.1,1560,0.4
13223120206,Census Tract 1202.06,Paulding,Northwest Georgia,Yes,2961,77.4,866,22.6,3827,2238,27.3,1046,7.9,4.9,189,47.4,20.6,1814,787,218,5.7,259,11.1,424,6.8,2.2,85,101,2.6,88,1.3,51,41,1.1,10,0.3,58.5,303,2.3
13135050629,Census Tract 506.29,Gwinnett,Atlanta Regional Commission,Yes,1697,73.5,611,26.5,2308,1348,19.8,458,14.2,3.7,86,45.3,13.9,1045,320,209,9.1,138,13.1,303,6,5.1,118,63,2.7,23,3.9,89,60,2.6,29,1.3,58.4,327,1
13067030258,Census Tract 302.58,Cobb,Atlanta Regional Commission,Yes,2394,83.9,459,16.1,2853,1685,16.4,467,13.7,6.5,185,52.6,12.7,1502,361,299,10.5,106,6.4,183,3.7,3.3,93,131,4.6,54,4.3,124,101,3.5,23,0.8,59.1,392,1.9
13151070124,Census Tract 701.24,Henry,Atlanta Regional Commission,Yes,3473,76.2,1084,23.8,4557,549,64.7,2949,6.6,4.3,195,10.7,47.9,486,2184,229,5,765,1.4,63,16.8,1.6,74,138,3,57,12.3,561,436,9.6,125,2.7,12,303,1.3
13121011657,Census Tract 116.57,Fulton,Atlanta Regional Commission,Yes,2228,72.3,854,27.7,3082,1385,13.4,414,8.7,5.7,176,35.1,9.6,1083,296,150,4.9,118,9.8,302,3.8,3.9,119,97,3.1,79,27.2,838,602,19.5,236,7.7,44.9,269,2.6
13105000502,Census Tract 5.02,Elbert,Northeast Georgia,No,2956,82.1,645,17.9,3601,2088,35.1,1263,3.8,2.4,88,49.5,27.9,1781,1004,95,2.6,259,8.5,307,7.2,1.2,43,55,1.5,33,0.7,24,21,0.6,3,0.1,58,138,0.9
13057090808,Census Tract 908.08,Cherokee,Atlanta Regional Commission,Yes,4898,76.4,1509,23.6,6407,5350,3.5,227,6.7,4.8,310,64.6,2.8,4140,180,290,4.5,47,18.9,1210,0.7,2.2,138,209,3.3,101,1.4,92,79,1.2,13,0.2,83.5,428,1.6
13257970101,Census Tract 9701.01,Stephens,Georgia Mountains,No,2712,80.6,651,19.4,3363,2380,19.1,643,3.4,5.4,183,59.9,13.7,2015,462,91,2.7,181,10.9,365,5.4,0.7,24,102,3,81,1.2,42,42,1.2,0,0,70.8,115,2.4
13045910709,Census Tract 9107.09,Carroll,Three Rivers,Yes,3527,74.4,1214,25.6,4741,2803,24.7,1171,10.2,5.7,272,46.1,18.4,2185,874,294,6.2,297,13,618,6.3,4,188,164,3.5,108,0.3,13,10,0.2,3,0.1,59.1,482,2.3
13057090912,Census Tract 909.12,Cherokee,Atlanta Regional Commission,Yes,3060,76.4,946,23.6,4006,3102,2.8,113,11.8,6.1,245,60.5,2.2,2425,90,318,7.9,23,16.9,677,0.6,3.9,156,163,4.1,82,1.8,72,64,1.6,8,0.2,77.4,474,2
13057090504,Census Tract 905.04,Cherokee,Atlanta Regional Commission,Yes,3706,72.4,1411,27.6,5117,4334,3.2,162,6.2,4.7,241,62.8,2.2,3216,114,192,3.8,48,21.8,1118,0.9,2.5,127,138,2.7,103,1.2,61,46,0.9,15,0.3,84.7,319,2
13077170102,Census Tract 1701.02,Coweta,Three Rivers,Yes,4338,79.3,1129,20.7,5467,4468,8.3,456,4.8,4.6,253,65.5,6.7,3583,365,170,3.1,91,16.2,885,1.7,1.7,93,195,3.6,58,0.5,27,25,0.5,2,0,81.7,263,1.1
13255160701,Census Tract 1607.01,Spalding,Three Rivers,Yes,3859,75.9,1228,24.1,5087,1626,56.8,2890,5.2,3.9,199,27.7,40.8,1407,2074,169,3.3,816,4.3,219,16,1.9,96,120,2.4,79,2.1,107,89,1.7,18,0.4,32,265,1.6
13151070126,Census Tract 701.26,Henry,Atlanta Regional Commission,Yes,2484,72.4,945,27.6,3429,953,48.6,1668,16.2,5,173,22.9,34.5,785,1183,351,10.2,485,4.9,168,14.1,5.9,204,108,3.1,65,2.3,80,57,1.7,23,0.7,27.8,555,1.9
13139001204,Census Tract 12.04,Hall,Georgia Mountains,Yes,4149,74.7,1406,25.3,5555,2254,6.4,353,49.7,2.1,119,34.5,5.6,1915,312,1777,32,41,6.1,339,0.7,17.7,984,95,1.7,24,1.2,68,50,0.9,18,0.3,40.6,2761,0.4
13245010801,Census Tract 108.01,Richmond,Central Savannah River Area,No,1310,59.8,879,40.2,2189,1012,19.8,434,18.5,11.4,249,29.8,12.3,653,269,214,9.8,165,16.4,359,7.5,8.7,191,105,4.8,144,4.1,89,69,3.2,20,0.9,46.2,405,6.6
13121011653,Census Tract 116.53,Fulton,Atlanta Regional Commission,Yes,2865,76.3,888,23.7,3753,2372,9.6,360,6,4.8,180,50.2,7.4,1884,278,144,3.8,82,13,488,2.2,2.2,81,98,2.6,82,16.4,616,461,12.3,155,4.1,63.2,225,2.2
13195020502,Census Tract 205.02,Madison,Northeast Georgia,No,4291,75,1432,25,5723,3917,14.2,815,10.7,5.5,317,53.7,10,3074,575,401,7,240,14.7,843,4.2,3.7,214,188,3.3,129,1,59,53,0.9,6,0.1,68.4,615,2.3
13121001902,Census Tract 19.02,Fulton,Atlanta Regional Commission,Yes,2014,89.2,244,10.8,2258,649,52.9,1195,5.5,5.4,123,27.1,45.7,612,1031,100,4.4,164,1.6,37,7.3,1.1,24,110,4.9,13,7.4,167,161,7.1,6,0.3,28.7,124,0.6
13089022015,Census Tract 220.15,DeKalb,Atlanta Regional Commission,Yes,1597,75.7,512,24.3,2109,340,48.2,1017,5.5,3.5,74,13.2,36.9,278,778,70,3.3,239,2.9,62,11.3,2.1,45,51,2.4,23,26.7,563,420,19.9,143,6.8,16.1,115,1.1
13135050634,Census Tract 506.34,Gwinnett,Atlanta Regional Commission,Yes,4722,74.9,1584,25.1,6306,2426,21,1323,10.4,4.5,283,29.5,15.6,1859,983,461,7.3,340,9,567,5.4,3.1,194,155,2.5,128,25.7,1619,1264,20,355,5.6,38.5,655,2
13135050573,Census Tract 505.73,Gwinnett,Atlanta Regional Commission,Yes,2315,77.3,680,22.7,2995,1191,21.9,656,17.3,6.3,190,33.7,16.3,1010,489,352,11.8,167,6,181,5.6,5.5,166,108,3.6,82,14.7,440,356,11.9,84,2.8,39.8,518,2.7
13219030101,Census Tract 301.01,Oconee,Northeast Georgia,No,1176,67.5,566,32.5,1742,1574,1,18,3.7,3.3,58,61,0.7,1063,12,37,2.1,6,29.3,511,0.3,1.5,27,39,2.2,19,1.6,28,25,1.4,3,0.2,90.4,64,1.1
13121011308,Census Tract 113.08,Fulton,Atlanta Regional Commission,Yes,1061,76,335,24,1396,30,93.2,1301,1.4,3,42,2.1,70.3,30,982,16,1.1,319,0,0,22.9,0.3,4,30,2.1,12,0.2,3,3,0.2,0,0,2.1,20,0.9
13121011633,Census Tract 116.33,Fulton,Atlanta Regional Commission,Yes,2938,73.3,1070,26.7,4008,2199,10.3,414,8.1,4.5,180,42.1,7.5,1689,299,216,5.4,115,12.7,510,2.9,2.7,107,89,2.2,91,22.3,892,645,16.1,247,6.2,54.9,323,2.3
13313000103,Census Tract 1.03,Whitfield,Northwest Georgia,No,3209,75,1070,25,4279,3005,3.5,148,22.1,3.3,141,55,2.8,2354,119,613,14.3,29,15.2,651,0.7,7.8,333,96,2.2,45,0.9,39,27,0.6,12,0.3,70.2,946,1.1
13089023433,Census Tract 234.33,DeKalb,Atlanta Regional Commission,Yes,3163,75.6,1023,24.4,4186,100,92.7,3882,2.2,2.5,105,2.2,69.8,94,2921,63,1.5,961,0.1,6,23,0.7,28,77,1.8,28,0.2,8,8,0.2,0,0,2.4,91,0.7
13121011428,Census Tract 114.28,Fulton,Atlanta Regional Commission,Yes,2191,78.9,585,21.1,2776,2181,5.9,165,5.4,4.1,113,63.9,4.4,1773,121,89,3.2,44,14.7,408,1.6,2.2,61,72,2.6,41,6,167,136,4.9,31,1.1,78.6,150,1.5
13247060318,Census Tract 603.18,Rockdale,Atlanta Regional Commission,Yes,2090,72.8,782,27.2,2872,858,46.1,1323,17.7,4.9,142,25.8,31.6,740,908,333,11.6,415,4.1,118,14.4,6.1,175,74,2.6,68,1.4,41,35,1.2,6,0.2,29.9,508,2.4
13297110302,Census Tract 1103.02,Walton,Northeast Georgia,Yes,2993,70.3,1264,29.7,4257,1829,45.8,1948,5,5.7,242,32.5,30.9,1385,1315,143,3.4,633,10.4,444,14.9,1.7,71,132,3.1,110,0.6,24,18,0.4,6,0.1,43,214,2.6
13015960404,Census Tract 9604.04,Bartow,Northwest Georgia,Yes,4169,74.4,1435,25.6,5604,3296,14.9,836,19.8,4.7,266,46,12,2580,675,674,12,161,12.8,716,2.9,7.7,433,155,2.8,111,1.8,99,85,1.5,14,0.2,58.8,1107,2
13135050230,Census Tract 502.30,Gwinnett,Atlanta Regional Commission,Yes,2646,74.5,908,25.5,3554,468,22,783,34.6,3,105,11,16.3,392,580,793,22.3,203,2.1,76,5.7,12.3,437,71,2,34,27.2,968,810,22.8,158,4.4,13.2,1230,1
13121008204,Census Tract 82.04,Fulton,Atlanta Regional Commission,Yes,2610,80.1,650,19.9,3260,73,92.6,3018,2.1,2.9,94,2.1,74.4,68,2424,40,1.2,594,0.2,5,18.2,0.8,27,70,2.1,24,0.2,8,8,0.2,0,0,2.2,67,0.7
13015960804,Census Tract 9608.04,Bartow,Northwest Georgia,Yes,2817,77.2,832,22.8,3649,2856,5.6,205,9,5.8,211,62.3,4.3,2275,157,202,5.5,48,15.9,581,1.3,3.5,126,146,4,65,1.3,49,37,1,12,0.3,78.3,328,1.8
13289060101,Census Tract 601.01,Twiggs,Middle Georgia,No,1961,82.5,415,17.5,2376,1908,12.5,296,2,4.8,113,65.9,10.7,1565,254,39,1.6,42,14.4,343,1.8,0.4,9,93,3.9,20,0.5,11,10,0.4,1,0,80.3,48,0.8
13135050584,Census Tract 505.84,Gwinnett,Atlanta Regional Commission,Yes,3327,76.6,1014,23.4,4341,2326,19.5,847,11.1,4.5,195,43.5,14.2,1888,617,325,7.5,230,10.1,438,5.3,3.6,157,118,2.7,77,11.3,491,379,8.7,112,2.6,53.6,482,1.8
13121009604,Census Tract 96.04,Fulton,Atlanta Regional Commission,Yes,3555,86.5,557,13.5,4112,2931,9.6,396,9.3,4.5,187,63.2,8.3,2597,343,299,7.3,53,8.1,334,1.3,2.1,85,131,3.2,56,5.2,214,185,4.5,29,0.7,71.3,384,1.4
13121008203,Census Tract 82.03,Fulton,Atlanta Regional Commission,Yes,1952,77.5,568,22.5,2520,64,93,2344,2,2.1,54,2.2,71.8,56,1809,30,1.2,535,0.3,8,21.2,0.8,20,49,1.9,5,0.3,8,8,0.3,0,0,2.5,50,0.2
13089023220,Census Tract 232.20,DeKalb,Atlanta Regional Commission,Yes,2843,76.8,860,23.2,3703,325,75.9,2809,4.2,3.7,138,7.9,57.8,291,2142,120,3.2,667,0.9,34,18,0.9,34,115,3.1,23,7.5,277,175,4.7,102,2.8,8.8,154,0.6
13121009803,Census Tract 98.03,Fulton,Atlanta Regional Commission,Yes,2568,83.9,494,16.1,3062,2238,14.2,434,4.3,3.7,112,60.9,13.1,1864,402,100,3.3,32,12.2,374,1,1.1,33,78,2.5,34,4.7,145,124,4,21,0.7,73.1,133,1.1
13225040105,Census Tract 401.05,Peach,Middle Georgia,No,2335,80.6,562,19.4,2897,2197,16.1,466,3.3,3.9,113,62.6,12.4,1814,358,74,2.6,108,13.2,383,3.7,0.8,22,70,2.4,43,0.9,25,19,0.7,6,0.2,75.8,96,1.5
13295020102,Census Tract 201.02,Walker,Northwest Georgia,No,2201,80.7,525,19.3,2726,2322,6.8,185,2.1,5.5,151,70.4,5.3,1920,145,34,1.2,40,14.7,402,1.5,0.8,23,91,3.3,60,0.4,11,11,0.4,0,0,85.2,57,2.2
13021013412,Census Tract 134.12,Bibb,Middle Georgia,No,3481,80.7,835,19.3,4316,3328,14.6,630,1.8,3,128,64.4,10.7,2780,460,51,1.2,170,12.7,548,3.9,0.6,28,81,1.9,47,3.5,151,109,2.5,42,1,77.1,79,1.1
13135050565,Census Tract 505.65,Gwinnett,Atlanta Regional Commission,Yes,3546,78.6,967,21.4,4513,1677,18.4,829,17.4,5.4,243,31,14,1397,632,539,11.9,197,6.2,280,4.4,5.5,247,162,3.6,81,21.7,978,816,18.1,162,3.6,37.2,786,1.8
13123080402,Census Tract 804.02,Gilmer,Northwest Georgia,No,3493,81.7,781,18.3,4274,3376,0.4,15,16.5,3.8,163,68.4,0.2,2924,10,438,10.2,5,10.6,452,0.1,6.3,269,108,2.5,55,0.3,13,13,0.3,0,0,79,707,1.3
13067031510,Census Tract 315.10,Cobb,Atlanta Regional Commission,Yes,2619,73.3,953,26.7,3572,680,54.3,1939,19.4,4.6,166,16.2,39.5,577,1410,437,12.2,529,2.9,103,14.8,7.1,255,125,3.5,41,2.7,95,70,2,25,0.7,19,692,1.1
13063040626,Census Tract 406.26,Clayton,Atlanta Regional Commission,Yes,3907,75,1302,25,5209,325,80.6,4198,7.1,4.4,231,5.6,60.1,292,3129,262,5,1069,0.6,33,20.5,2.1,110,156,3,75,1.6,83,68,1.3,15,0.3,6.2,372,1.4
13135050621,Census Tract 506.21,Gwinnett,Atlanta Regional Commission,Yes,3190,76.7,971,23.3,4161,2707,13.6,566,7.4,5,206,51.6,10,2148,416,222,5.3,150,13.4,559,3.6,2,85,126,3,80,9,375,278,6.7,97,2.3,65.1,307,1.9
13135050753,Census Tract 507.53,Gwinnett,Atlanta Regional Commission,Yes,3005,76.3,931,23.7,3936,1287,45.1,1776,14.3,5.4,212,29.1,32.5,1147,1281,362,9.2,495,3.6,140,12.6,5.1,199,134,3.4,78,2.5,100,81,2.1,19,0.5,32.7,561,2
13067031325,Census Tract 313.25,Cobb,Atlanta Regional Commission,Yes,1825,81.9,402,18.1,2227,1310,22.5,501,7.1,4.2,94,49.5,18.1,1103,403,125,5.6,98,9.3,207,4.4,1.5,33,70,3.1,24,7.4,164,124,5.6,40,1.8,58.8,158,1.1
13245010515,Census Tract 105.15,Richmond,Central Savannah River Area,No,2678,73.9,947,26.1,3625,788,59.4,2152,13.3,4.7,169,19.5,41.8,708,1515,307,8.5,637,2.2,80,17.6,4.8,174,116,3.2,53,1,35,32,0.9,3,0.1,21.7,481,1.5
13121011649,Census Tract 116.49,Fulton,Atlanta Regional Commission,Yes,3984,74,1403,26,5387,1771,9,485,4.6,4.4,239,26.9,6.5,1449,349,160,3,136,6,322,2.5,1.6,88,126,2.3,113,49.1,2644,1900,35.3,744,13.8,32.9,248,2.1
13217100904,Census Tract 1009.04,Newton,Northeast Georgia,Yes,4463,76,1408,24,5871,2367,49.2,2886,4.4,5.2,307,32.1,37.1,1885,2178,164,2.8,708,8.2,482,12.1,1.7,97,195,3.3,112,0.9,50,41,0.7,9,0.2,40.3,261,1.9
13121007707,Census Tract 77.07,Fulton,Atlanta Regional Commission,Yes,1760,79.1,465,20.9,2225,26,92.9,2067,2.3,3.2,71,1.2,73.5,26,1635,42,1.9,432,0,0,19.4,0.4,10,48,2.2,23,0.4,9,9,0.4,0,0,1.2,52,1
13297110701,Census Tract 1107.01,Walton,Northeast Georgia,Yes,2802,77.6,808,22.4,3610,2698,16.2,584,4,3.3,120,58.6,12.6,2114,456,109,3,128,16.2,584,3.5,1,37,76,2.1,44,1.7,62,47,1.3,15,0.4,74.7,146,1.2
13151070407,Census Tract 704.07,Henry,Atlanta Regional Commission,Yes,3399,72.8,1269,27.2,4668,2791,28.6,1336,6.3,4,185,45.2,20.7,2109,966,183,3.9,370,14.6,682,7.9,2.4,110,97,2.1,88,1.3,63,44,0.9,19,0.4,59.8,293,1.9
13067030262,Census Tract 302.62,Cobb,Atlanta Regional Commission,Yes,3354,74.1,1171,25.9,4525,2815,20.2,916,7.1,5.4,246,47.5,15,2151,678,206,4.6,238,14.7,664,5.3,2.6,117,148,3.3,98,5,225,171,3.8,54,1.2,62.2,323,2.2
13135050590,Census Tract 505.90,Gwinnett,Atlanta Regional Commission,Yes,2979,72.3,1141,27.7,4120,709,35.7,1470,29.5,3.4,141,14.6,24.8,602,1022,804,19.5,448,2.6,107,10.9,10,411,89,2.2,52,14.2,585,462,11.2,123,3,17.2,1215,1.3
13121010306,Census Tract 103.06,Fulton,Atlanta Regional Commission,Yes,3862,74.9,1294,25.1,5156,98,91.1,4696,2.7,4,204,1.7,68.3,88,3523,93,1.8,1173,0.2,10,22.8,0.9,44,144,2.8,60,0.4,21,14,0.3,7,0.1,1.9,137,1.2
13129970202,Census Tract 9702.02,Gordon,Northwest Georgia,No,3003,77.6,868,22.4,3871,3330,1.9,75,7.6,4,155,68.2,1.6,2639,61,180,4.6,14,17.9,691,0.4,2.9,114,106,2.7,49,0.4,17,17,0.4,0,0,86,294,1.3
13255161201,Census Tract 1612.01,Spalding,Three Rivers,Yes,3137,76.7,955,23.3,4092,2656,26.8,1098,3.3,3.9,158,52.1,18.9,2133,774,89,2.2,324,12.8,523,7.9,1.1,47,107,2.6,51,1.1,44,34,0.8,10,0.2,64.9,136,1.2
13089023318,Census Tract 233.18,DeKalb,Atlanta Regional Commission,Yes,2860,73.9,1010,26.1,3870,175,83,3214,7.1,4.1,158,4.1,61.3,158,2371,182,4.7,843,0.4,17,21.8,2.4,93,110,2.8,48,1.2,48,39,1,9,0.2,4.5,275,1.2
13073030508,Census Tract 305.08,Columbia,Central Savannah River Area,No,4724,73.8,1676,26.2,6400,2858,32,2046,13,7.2,463,35.3,23.1,2260,1477,564,8.8,569,9.3,598,8.9,4.2,271,262,4.1,201,3.1,198,161,2.5,37,0.6,44.7,835,3.1
13139000307,Census Tract 3.07,Hall,Georgia Mountains,Yes,3334,78.7,900,21.3,4234,3138,1.3,56,19.3,3.8,161,60.9,1.2,2578,49,546,12.9,7,13.2,560,0.2,6.4,270,109,2.6,52,1.5,63,52,1.2,11,0.3,74.1,816,1.2
13123080403,Census Tract 804.03,Gilmer,Northwest Georgia,No,2339,82.6,493,17.4,2832,2440,0.4,11,8.9,4.3,123,72.8,0.4,2063,11,174,6.1,0,13.3,377,0,2.8,79,86,3,37,0.2,5,5,0.2,0,0,86.2,253,1.3
13135050558,Census Tract 505.58,Gwinnett,Atlanta Regional Commission,Yes,1812,74.4,623,25.6,2435,526,19.6,478,40.4,3.2,78,18.5,14.7,450,359,634,26,119,3.1,76,4.9,14.4,350,58,2.4,20,15.2,369,311,12.8,58,2.4,21.6,984,0.8
13223120205,Census Tract 1202.05,Paulding,Northwest Georgia,Yes,3368,73.9,1189,26.1,4557,2394,32.7,1492,8,5.1,233,42,22.2,1915,1012,232,5.1,480,10.5,479,10.5,2.9,134,152,3.3,81,1.6,72,57,1.3,15,0.3,52.5,366,1.8
13135050110,Census Tract 501.10,Gwinnett,Atlanta Regional Commission,Yes,3969,73.5,1429,26.5,5398,3568,11.7,630,13.2,4.9,267,50.9,8.1,2746,438,451,8.4,192,15.2,822,3.6,4.9,263,157,2.9,110,4.1,219,177,3.3,42,0.8,66.1,714,2
13105000501,Census Tract 5.01,Elbert,Northeast Georgia,No,1440,79.3,376,20.7,1816,1435,11.7,212,4.6,3.6,65,63.8,9.6,1159,174,55,3,38,15.2,276,2.1,1.6,29,41,2.3,24,1.1,20,11,0.6,9,0.5,79,84,1.3
13135050742,Census Tract 507.42,Gwinnett,Atlanta Regional Commission,Yes,3591,75.3,1175,24.7,4766,2212,33.5,1598,10,5.1,245,38.5,23.2,1836,1105,321,6.7,493,7.9,376,10.3,3.3,156,152,3.2,93,4.9,234,177,3.7,57,1.2,46.4,477,2
13121011648,Census Tract 116.48,Fulton,Atlanta Regional Commission,Yes,2123,73.3,775,26.7,2898,1020,7.3,213,5.3,2.9,85,27.8,5.1,805,147,102,3.5,66,7.4,215,2.3,1.8,52,45,1.6,40,49.2,1426,1024,35.3,402,13.9,35.2,154,1.4
13295020506,Census Tract 205.06,Walker,Northwest Georgia,No,3141,76.8,950,23.2,4091,3702,1.9,77,2,5.4,219,70.4,1.5,2881,62,38,0.9,15,20.1,821,0.4,1,42,147,3.6,72,0.3,13,13,0.3,0,0,90.5,80,1.8
